id,quality
605,7
606,6
607,6
608,6
609,6
610,6
611,7
612,6
613,6
614,5
615,6
616,6
617,7
618,6
619,6
620,7
621,5
622,6
623,6
624,7
625,6
626,6
627,5
628,6
629,6
630,6
631,6
632,6
633,5
634,6
635,6
636,5
637,6
638,6
639,6
640,6
641,5
642,6
643,5
644,6
645,7
646,7
647,6
648,5
649,7
650,6
651,7
652,6
653,6
654,6
655,6
656,6
657,5
658,7
659,5
660,6
661,5
662,7
663,6
664,5
665,5
666,6
667,5
668,6
669,6
670,6
671,7
672,6
673,6
674,5
675,6
676,5
677,6
678,6
679,6
680,5
681,5
682,5
683,6
684,6
685,6
686,6
687,5
688,5
689,7
690,7
691,6
692,6
693,6
694,6
695,6
696,6
697,5
698,6
699,5
700,6
701,6
702,6
703,6
704,6
705,7
706,6
707,6
708,5
709,5
710,6
711,7
712,6
713,6
714,6
715,6
716,6
717,6
718,6
719,6
720,5
721,6
722,6
723,6
724,6
725,6
726,6
727,6
728,5
729,6
730,5
731,6
732,6
733,6
734,6
735,6
736,6
737,6
738,6
739,7
740,5
741,6
742,5
743,6
744,6
745,6
746,6
747,6
748,6
749,5
750,5
751,5
752,7
753,5
754,7
755,7
756,6
757,5
758,7
759,5
760,6
761,6
762,6
763,6
764,5
765,6
766,6
767,6
768,6
769,6
770,5
771,7
772,6
773,5
774,5
775,6
776,7
777,5
778,6
779,7
780,5
781,6
782,6
783,6
784,6
785,6
786,6
787,5
788,6
789,5
790,6
791,5
792,7
793,6
794,5
795,6
796,6
797,6
798,5
799,5
800,6
801,7
802,6
803,7
804,7
805,6
806,5
807,6
808,6
809,5
810,6
811,6
812,6
813,7
814,6
815,6
816,7
817,6
818,6
819,6
820,6
821,6
822,5
823,6
824,7
825,7
826,6
827,6
828,6
829,6
830,5
831,7
832,7
833,6
834,7
835,6
836,6
837,6
838,6
839,7
840,6
841,6
842,7
843,6
844,7
845,5
846,6
847,6
848,6
849,7
850,5
851,6
852,5
853,5
854,6
855,6
856,6
857,6
858,5
859,5
860,6
861,5
862,7
863,5
864,6
865,6
866,5
867,7
868,6
869,7
870,6
871,5
872,6
873,5
874,7
875,7
876,5
877,6
878,7
879,6
880,6
881,6
882,6
883,7
884,6
885,6
886,6
887,7
888,6
889,5
890,6
891,7
892,5
893,5
894,6
895,6
896,6
897,6
898,6
899,5
900,6
901,6
902,5
903,6
904,7
905,6
906,6
907,6
908,7
909,6
910,6
911,6
912,6
913,6
914,5
915,6
916,7
917,6
918,6
919,6
920,6
921,6
922,6
923,5
924,6
925,6
926,6
927,5
928,6
929,6
930,5
931,5
932,6
933,7
934,6
935,7
936,6
937,5
938,6
939,6
940,5
941,7
942,6
943,6
944,6
945,5
946,5
947,6
948,7
949,5
950,6
951,7
952,6
953,6
954,6
955,6
956,6
957,6
958,6
959,5
960,7
961,6
962,6
963,6
964,5
965,6
966,6
967,6
968,6
969,6
970,6
971,6
972,6
973,6
974,6
975,6
976,6
977,6
978,6
979,5
980,7
981,5
982,6
983,5
984,6
985,7
986,6
987,6
988,6
989,7
990,6
991,7
992,6
993,7
994,5
995,6
996,7
997,5
998,7
999,6
1000,6
1001,6
1002,6
1003,7
1004,6
1005,7
1006,6
1007,6
1008,6
1009,5
1010,6
1011,5
1012,6
1013,6
1014,6
1015,6
1016,6
1017,6
1018,6
1019,6
1020,6
1021,6
1022,6
1023,6
1024,7
1025,7
1026,6
1027,6
1028,6
1029,7
1030,6
1031,7
1032,6
1033,7
1034,7
1035,6
1036,6
1037,6
1038,6
1039,5
1040,6
1041,5
1042,6
1043,5
1044,5
1045,6
1046,6
1047,6
1048,6
1049,6
1050,6
1051,6
1052,7
1053,6
1054,6
1055,5
1056,7
1057,6
1058,6
1059,6
1060,6
1061,5
1062,6
1063,7
1064,6
1065,5
1066,6
1067,6
1068,6
1069,7
1070,6
1071,7
1072,6
1073,6
1074,5
1075,6
1076,7
1077,6
1078,6
1079,7
1080,6
1081,6
1082,6
1083,6
1084,6
1085,6
1086,5
1087,6
1088,6
1089,6
1090,5
1091,6
1092,7
1093,7
1094,6
1095,5
1096,6
1097,6
1098,7
1099,6
1100,6
1101,6
1102,6
1103,6
1104,6
1105,5
1106,6
1107,5
1108,6
1109,6
1110,5
1111,6
1112,7
1113,6
1114,5
1115,6
1116,6
1117,6
1118,5
1119,6
1120,6
1121,7
1122,6
1123,6
1124,6
1125,5
1126,5
1127,7
1128,6
1129,7
1130,7
1131,7
1132,7
1133,6
1134,6
1135,7
1136,7
1137,7
1138,5
1139,5
1140,6
1141,5
1142,6
1143,6
1144,6
1145,6
1146,6
1147,6
1148,6
1149,6
1150,5
1151,7
1152,6
1153,6
1154,5
1155,6
1156,6
1157,6
1158,6
1159,5
1160,6
1161,5
1162,5
1163,5
1164,5
1165,6
1166,6
1167,6
1168,6
1169,6
1170,7
1171,6
1172,6
1173,6
1174,5
1175,6
1176,7
1177,5
1178,6
1179,6
1180,7
1181,7
1182,6
1183,6
1184,6
1185,5
1186,6
1187,6
1188,7
1189,6
1190,5
1191,6
1192,6
1193,6
1194,5
1195,6
1196,6
1197,7
1198,5
1199,7
1200,6
1201,6
1202,6
1203,5
1204,5
1205,6
1206,5
1207,6
1208,7
1209,6
1210,7
1211,6
1212,5
1213,6
1214,6
1215,5
1216,5
1217,6
1218,5
1219,6
1220,5
1221,5
1222,6
1223,5
1224,6
1225,6
1226,5
1227,6
1228,5
1229,6
1230,6
1231,6
1232,6
1233,6
1234,6
1235,7
1236,6
1237,7
1238,6
1239,6
1240,6
1241,6
1242,7
1243,6
1244,6
1245,6
1246,6
1247,6
1248,6
1249,5
1250,5
1251,6
1252,6
1253,6
1254,6
1255,6
1256,5
1257,6
1258,7
1259,7
1260,5
1261,7
1262,6
1263,6
1264,5
1265,6
1266,6
1267,6
1268,5
1269,6
1270,6
1271,5
1272,5
1273,6
1274,5
1275,6
1276,6
1277,5
1278,5
1279,7
1280,7
1281,6
1282,5
1283,6
1284,5
1285,6
1286,7
1287,6
1288,5
1289,6
1290,6
1291,6
1292,7
1293,6
1294,6
1295,6
1296,5
1297,7
1298,7
1299,7
1300,6
1301,6
1302,5
1303,6
1304,7
1305,6
1306,6
1307,6
1308,5
1309,6
1310,6
1311,6
1312,6
1313,7
1314,6
1315,5
1316,5
1317,6
1318,6
1319,6
1320,6
1321,5
1322,6
1323,6
1324,7
1325,6
1326,6
1327,7
1328,5
1329,6
1330,5
1331,5
1332,6
1333,6
1334,5
1335,5
1336,6
1337,5
1338,6
1339,6
1340,5
1341,6
1342,6
1343,7
1344,6
1345,7
1346,7
1347,6
1348,6
1349,5
1350,6
1351,6
1352,6
1353,6
1354,6
1355,5
1356,6
1357,6
1358,5
1359,6
1360,7
1361,6
1362,5
1363,7
1364,7
1365,5
1366,6
1367,6
1368,6
1369,5
1370,6
1371,7
1372,7
1373,6
1374,6
1375,6
1376,6
1377,6
1378,6
1379,6
1380,7
1381,6
1382,6
1383,6
1384,6
1385,7
1386,6
1387,6
1388,5
1389,5
1390,6
1391,6
1392,6
1393,6
1394,7
1395,6
1396,6
1397,6
1398,6
1399,5
1400,6
1401,6
1402,6
1403,6
1404,7
1405,5
1406,6
1407,5
1408,5
1409,6
1410,5
1411,7
1412,6
1413,6
1414,6
1415,7
1416,6
1417,5
1418,5
1419,5
1420,6
1421,6
1422,7
1423,5
1424,6
1425,5
1426,6
1427,7
1428,5
1429,6
1430,6
1431,6
1432,5
1433,6
1434,6
1435,5
1436,6
1437,6
1438,7
1439,5
1440,5
1441,6
1442,6
1443,6
1444,5
1445,6
1446,7
1447,7
1448,6
1449,6
1450,6
1451,5
1452,7
1453,6
1454,6
1455,6
1456,6
1457,7
1458,5
1459,5
1460,6
1461,6
1462,6
1463,6
1464,7
1465,5
1466,6
1467,5
1468,6
1469,5
1470,6
1471,5
1472,6
1473,6
1474,6
1475,5
1476,7
1477,7
1478,6
1479,7
1480,5
1481,6
1482,5
1483,6
1484,5
1485,6
1486,5
1487,5
1488,5
1489,6
1490,5
1491,7
1492,6
1493,6
1494,5
1495,6
1496,6
1497,6
1498,6
1499,6
1500,6
1501,6
1502,5
1503,5
1504,6
1505,6
1506,6
1507,5
1508,5
1509,6
1510,5
1511,6
1512,6
1513,6
1514,6
1515,6
1516,6
1517,5
1518,5
1519,6
1520,5
1521,7
1522,6
1523,7
1524,5
1525,5
1526,7
1527,7
1528,5
1529,7
1530,6
1531,6
1532,5
1533,5
1534,6
1535,6
1536,7
1537,5
1538,7
1539,5
1540,6
1541,6
1542,6
1543,5
1544,7
1545,5
1546,6
1547,6
1548,6
1549,7
1550,6
1551,6
1552,6
1553,6
1554,5
1555,7
1556,5
1557,6
1558,5
1559,5
1560,6
1561,5
1562,7
1563,6
1564,6
1565,6
1566,6
1567,5
1568,7
1569,6
1570,6
1571,5
1572,7
1573,5
1574,7
1575,5
1576,6
1577,6
1578,7
1579,5
1580,6
1581,6
1582,6
1583,6
1584,7
1585,6
1586,7
1587,6
1588,6
1589,6
1590,5
1591,7
1592,6
1593,5
1594,7
1595,6
1596,7
1597,5
1598,7
1599,6
1600,6
1601,6
1602,6
1603,6
1604,6
1605,5
1606,6
1607,5
1608,6
1609,7
1610,6
1611,6
1612,7
1613,5
1614,6
1615,6
1616,7
1617,7
1618,5
1619,7
1620,6
1621,5
1622,6
1623,7
1624,6
1625,5
1626,6
1627,6
1628,6
1629,6
1630,6
1631,6
1632,7
1633,5
1634,6
1635,5
1636,6
1637,5
1638,6
1639,6
1640,5
1641,6
1642,7
1643,5
1644,6
1645,6
1646,6
1647,6
1648,5
1649,5
1650,6
1651,6
1652,5
1653,6
1654,7
1655,7
1656,6
1657,5
1658,5
1659,6
1660,6
1661,5
1662,7
1663,5
1664,6
1665,6
1666,6
1667,6
1668,6
1669,5
1670,6
1671,6
1672,6
1673,5
1674,6
1675,6
1676,6
1677,6
1678,6
1679,7
1680,6
1681,6
1682,5
1683,6
1684,6
1685,6
1686,6
1687,6
1688,5
1689,6
1690,6
1691,5
1692,5
1693,6
1694,6
1695,6
1696,6
1697,7
1698,7
1699,7
1700,6
1701,6
1702,6
1703,6
1704,6
1705,6
1706,5
1707,7
1708,6
1709,6
1710,5
1711,7
1712,6
1713,7
1714,7
1715,6
1716,7
1717,5
1718,6
1719,5
1720,6
1721,6
1722,7
1723,6
1724,6
1725,7
1726,5
1727,6
1728,6
1729,5
1730,6
1731,6
1732,6
1733,6
1734,5
1735,6
1736,6
1737,6
1738,6
1739,6
1740,7
1741,7
1742,5
1743,6
1744,5
1745,5
1746,6
1747,5
1748,6
1749,5
1750,6
1751,6
1752,5
1753,5
1754,6
1755,5
1756,6
1757,6
1758,6
1759,7
1760,7
1761,5
1762,5
1763,5
1764,6
1765,5
1766,6
1767,6
1768,6
1769,6
1770,6
1771,7
1772,6
1773,5
1774,6
1775,6
1776,5
1777,6
1778,7
1779,7
1780,6
1781,5
1782,6
1783,7
1784,6
1785,6
1786,7
1787,7
1788,6
1789,5
1790,6
1791,6
1792,6
1793,6
1794,6
1795,6
1796,5
1797,6
1798,5
1799,7
1800,5
1801,6
1802,5
1803,6
1804,7
1805,6
1806,5
1807,6
1808,5
1809,7
1810,6
1811,6
1812,5
1813,6
1814,6
1815,6
1816,6
1817,6
1818,7
1819,6
1820,5
1821,5
1822,6
1823,6
1824,5
1825,6
1826,7
1827,5
1828,5
1829,6
1830,6
1831,6
1832,6
1833,6
1834,6
1835,5
1836,5
1837,5
1838,6
1839,7
1840,6
1841,7
1842,6
1843,7
1844,6
1845,6
1846,6
1847,5
1848,7
1849,7
1850,6
1851,6
1852,5
1853,5
1854,6
1855,7
1856,5
1857,6
1858,6
1859,6
1860,6
1861,7
1862,5
1863,6
1864,7
1865,6
1866,6
1867,6
1868,5
1869,6
1870,6
1871,6
1872,6
1873,6
1874,6
1875,6
1876,6
1877,6
1878,6
1879,5
1880,7
1881,6
1882,6
1883,6
1884,6
1885,6
1886,7
1887,6
1888,6
1889,6
1890,6
1891,6
1892,7
1893,7
1894,6
1895,6
1896,5
1897,5
1898,6
1899,7
1900,6
1901,5
1902,7
1903,7
1904,6
1905,5
1906,6
1907,6
1908,6
1909,6
1910,6
1911,6
1912,6
1913,7
1914,5
1915,5
1916,5
1917,6
1918,6
1919,5
1920,6
1921,7
1922,6
1923,6
1924,5
1925,5
1926,6
1927,7
1928,6
1929,6
1930,6
1931,6
1932,6
1933,6
1934,6
1935,6
1936,6
1937,7
1938,6
1939,6
1940,6
1941,7
1942,6
1943,5
1944,6
1945,6
1946,5
1947,6
1948,5
1949,6
1950,6
1951,6
1952,6
1953,6
1954,7
1955,6
1956,5
1957,6
1958,5
1959,6
1960,6
1961,5
1962,7
1963,7
1964,6
1965,5
1966,5
1967,6
1968,6
1969,7
1970,7
1971,6
1972,6
1973,7
1974,7
1975,7
1976,5
1977,7
1978,7
1979,7
1980,6
1981,6
1982,5
1983,7
1984,6
1985,6
1986,6
1987,5
1988,6
1989,7
1990,6
1991,6
1992,5
1993,5
1994,6
1995,6
1996,5
1997,7
1998,5
1999,6
2000,6
2001,5
2002,6
2003,7
2004,6
2005,6
2006,5
2007,5
2008,6
2009,5
2010,6
2011,7
2012,5
2013,5
2014,5
2015,6
2016,6
2017,6
2018,5
2019,6
2020,6
2021,6
2022,7
2023,6
2024,6
2025,5
2026,6
2027,7
2028,7
2029,6
2030,7
2031,6
2032,6
2033,5
2034,6
2035,6
2036,7
2037,7
2038,5
2039,6
2040,6
2041,5
2042,6
2043,5
2044,5
2045,7
2046,7
2047,7
2048,5
2049,5
2050,5
2051,5
2052,6
2053,7
2054,6
2055,5
2056,5
2057,7
2058,5
2059,6
2060,7
2061,6
2062,6
2063,6
2064,6
2065,6
2066,6
2067,5
2068,6
2069,5
2070,6
2071,6
2072,6
2073,6
2074,6
2075,7
2076,5
2077,7
2078,6
2079,6
2080,6
2081,6
2082,6
2083,6
2084,6
2085,5
2086,6
2087,6
2088,7
2089,6
2090,6
2091,6
2092,6
2093,6
2094,5
2095,5
2096,6
2097,6
2098,6
2099,6
2100,6
2101,6
2102,7
2103,6
2104,6
2105,5
2106,5
2107,6
2108,6
2109,6
2110,6
2111,6
2112,6
2113,7
2114,6
2115,5
2116,5
2117,6
2118,6
2119,6
2120,7
2121,6
2122,6
2123,6
2124,6
2125,6
2126,5
2127,6
2128,7
2129,6
2130,5
2131,5
2132,6
2133,7
2134,7
2135,6
2136,6
2137,6
2138,6
2139,6
2140,6
2141,6
2142,5
2143,7
2144,5
2145,5
2146,6
2147,7
2148,5
2149,5
2150,6
2151,7
2152,6
2153,6
2154,5
2155,6
2156,7
2157,7
2158,5
2159,6
2160,5
2161,6
2162,6
2163,6
2164,7
2165,6
2166,5
2167,6
2168,7
2169,6
2170,7
2171,7
2172,6
2173,7
2174,6
2175,6
2176,6
2177,5
2178,5
2179,5
2180,6
2181,6
2182,6
2183,6
2184,6
2185,6
2186,6
2187,7
2188,6
2189,6
2190,5
2191,7
2192,6
2193,7
2194,6
2195,6
2196,6
2197,7
2198,7
2199,6
2200,6
2201,6
2202,5
2203,6
2204,6
2205,6
2206,6
2207,6
2208,6
2209,7
2210,6
2211,6
2212,6
2213,6
2214,6
2215,6
2216,6
2217,6
2218,7
2219,6
2220,5
2221,7
2222,6
2223,5
2224,6
2225,6
2226,7
2227,5
2228,6
2229,5
2230,7
2231,6
2232,6
2233,6
2234,6
2235,7
2236,6
2237,5
2238,5
2239,6
2240,6
2241,7
2242,6
2243,6
2244,6
2245,5
2246,6
2247,6
2248,7
2249,5
2250,7
2251,6
2252,6
2253,7
2254,7
2255,6
2256,6
2257,6
2258,6
2259,6
2260,6
2261,6
2262,6
2263,6
2264,6
2265,5
2266,5
2267,6
2268,6
2269,6
2270,7
2271,6
2272,6
2273,7
2274,6
2275,5
2276,6
2277,6
2278,6
2279,6
2280,7
2281,6
2282,5
2283,7
2284,6
2285,5
2286,6
2287,6
2288,7
2289,6
2290,6
2291,6
2292,6
2293,6
2294,7
2295,5
2296,7
2297,7
2298,7
2299,6
2300,6
2301,7
2302,7
2303,5
2304,6
2305,7
2306,5
2307,6
2308,6
2309,5
2310,6
2311,5
2312,6
2313,6
2314,7
2315,7
2316,6
2317,5
2318,6
2319,6
2320,6
2321,5
2322,6
2323,5
2324,6
2325,7
2326,5
2327,6
2328,5
2329,6
2330,5
2331,5
2332,6
2333,6
2334,6
2335,5
2336,5
2337,6
2338,5
2339,6
2340,5
2341,5
2342,6
2343,5
2344,7
2345,6
2346,7
2347,5
2348,5
2349,6
2350,7
2351,7
2352,7
2353,6
2354,6
2355,7
2356,6
2357,5
2358,6
2359,7
2360,5
2361,5
2362,7
2363,5
2364,6
2365,5
2366,6
2367,6
2368,5
2369,6
2370,6
2371,7
2372,5
2373,6
2374,6
2375,6
2376,7
2377,6
2378,6
2379,7
2380,5
2381,6
2382,6
2383,6
2384,5
2385,6
2386,6
2387,7
2388,6
2389,6
2390,6
2391,5
2392,6
2393,5
2394,5
2395,6
2396,5
2397,5
2398,6
2399,6
2400,7
2401,5
2402,6
2403,6
2404,6
2405,7
2406,5
2407,5
2408,6
2409,6
2410,7
2411,7
2412,7
2413,6
2414,7
2415,5
2416,7
2417,6
2418,5
2419,6
2420,6
2421,6
2422,6
2423,5
2424,6
2425,6
2426,6
2427,6
2428,6
2429,7
2430,7
2431,6
2432,6
2433,5
2434,6
2435,6
2436,6
2437,7
2438,6
2439,5
2440,6
2441,6
2442,5
2443,7
2444,7
2445,7
2446,5
2447,5
2448,7
2449,6
2450,6
2451,6
2452,5
2453,7
2454,7
2455,6
2456,6
2457,6
2458,6
2459,6
2460,6
2461,6
2462,5
2463,6
2464,6
2465,6
2466,6
2467,6
2468,5
2469,6
2470,5
2471,6
2472,5
2473,5
2474,6
2475,5
2476,6
2477,7
2478,6
2479,6
2480,6
2481,5
2482,5
2483,7
2484,6
2485,5
2486,6
2487,6
2488,7
2489,5
2490,6
2491,6
2492,7
2493,6
2494,5
2495,6
2496,6
2497,5
2498,7
2499,6
2500,6
2501,7
2502,6
2503,7
2504,6
2505,6
2506,6
2507,5
2508,5
2509,6
2510,6
2511,6
2512,6
2513,7
2514,6
2515,6
2516,7
2517,6
2518,5
2519,5
2520,6
2521,6
2522,6
2523,5
2524,7
2525,7
2526,7
2527,6
2528,6
2529,6
2530,6
2531,6
2532,6
2533,7
2534,6
2535,5
2536,5
2537,6
2538,7
2539,6
2540,5
2541,6
2542,6
2543,6
2544,7
2545,6
2546,6
2547,6
2548,6
2549,7
2550,7
2551,6
2552,6
2553,6
2554,5
2555,7
2556,5
2557,6
2558,6
2559,6
2560,5
2561,5
2562,6
2563,5
2564,5
2565,6
2566,6
2567,6
2568,6
2569,6
2570,6
2571,6
2572,6
2573,6
2574,6
2575,5
2576,6
2577,5
2578,6
2579,6
2580,6
2581,6
2582,5
2583,6
2584,5
2585,6
2586,5
2587,6
2588,6
2589,6
2590,7
2591,6
2592,7
2593,6
2594,5
2595,6
2596,5
2597,6
2598,6
2599,6
2600,6
2601,6
2602,6
2603,6
2604,7
2605,6
2606,6
2607,6
2608,7
2609,6
2610,6
2611,7
2612,6
2613,6
2614,6
2615,6
2616,6
2617,6
2618,6
2619,5
2620,6
2621,6
2622,6
2623,7
2624,6
2625,6
2626,6
2627,5
2628,7
2629,7
2630,7
2631,6
2632,6
2633,5
2634,6
2635,6
2636,6
2637,7
2638,6
2639,6
2640,6
2641,6
2642,6
2643,5
2644,6
2645,6
2646,6
2647,6
2648,6
2649,6
2650,6
2651,5
2652,6
2653,6
2654,7
2655,6
2656,6
2657,6
2658,5
2659,7
2660,6
2661,6
2662,5
2663,6
2664,5
2665,5
2666,6
2667,5
2668,6
2669,6
2670,6
2671,6
2672,6
2673,6
2674,6
2675,5
2676,5
2677,7
2678,6
2679,6
2680,6
2681,6
2682,6
2683,6
2684,6
2685,6
2686,5
2687,5
2688,6
2689,6
2690,7
2691,6
2692,6
2693,6
2694,7
2695,6
2696,5
2697,5
2698,7
2699,6
2700,6
2701,6
2702,6
2703,7
2704,6
2705,6
2706,5
2707,5
2708,7
2709,6
2710,6
2711,6
2712,6
2713,6
2714,5
2715,6
2716,5
2717,5
2718,7
2719,6
2720,6
2721,6
2722,6
2723,6
2724,6
2725,6
2726,6
2727,7
2728,6
2729,7
2730,6
2731,5
2732,5
2733,5
2734,6
2735,6
2736,7
2737,7
2738,5
2739,5
2740,6
2741,5
2742,5
2743,5
2744,7
2745,6
2746,7
2747,6
2748,6
2749,6
2750,5
2751,7
2752,6
2753,6
2754,6
2755,6
2756,7
2757,6
2758,7
2759,7
2760,6
2761,6
2762,6
2763,5
2764,6
2765,5
2766,6
2767,5
2768,6
2769,6
2770,7
2771,6
2772,5
2773,6
2774,7
2775,6
2776,6
2777,5
2778,5
2779,6
2780,6
2781,5
2782,5
2783,6
2784,5
2785,6
2786,6
2787,6
2788,7
2789,6
2790,6
2791,6
2792,7
2793,6
2794,6
2795,5
2796,5
2797,6
2798,6
2799,5
2800,7
2801,5
2802,6
2803,6
2804,6
2805,5
2806,5
2807,6
2808,6
2809,6
2810,6
2811,6
2812,7
2813,5
2814,6
2815,5
2816,6
2817,6
2818,6
2819,5
2820,7
2821,6
2822,6
2823,7
2824,6
2825,6
2826,5
2827,6
2828,5
2829,6
2830,6
2831,5
2832,5
2833,7
2834,6
2835,6
2836,5
2837,6
2838,6
2839,6
2840,6
2841,6
2842,5
2843,6
2844,6
2845,6
2846,6
2847,7
2848,6
2849,6
2850,6
2851,7
2852,5
2853,6
2854,6
2855,6
2856,6
2857,6
2858,6
2859,6
2860,6
2861,6
2862,6
2863,6
2864,6
2865,6
2866,6
2867,6
2868,6
2869,6
2870,6
2871,6
2872,6
2873,6
2874,5
2875,7
2876,6
2877,6
2878,5
2879,6
2880,6
2881,5
2882,5
2883,5
2884,6
2885,6
2886,6
2887,5
2888,6
2889,6
2890,6
2891,5
2892,6
2893,6
2894,6
2895,7
2896,6
2897,7
2898,7
2899,5
2900,6
2901,5
2902,7
2903,6
2904,6
2905,6
2906,6
2907,6
2908,6
2909,6
2910,7
2911,7
2912,7
2913,5
2914,7
2915,6
2916,7
2917,6
2918,6
2919,6
2920,6
2921,5
2922,7
2923,6
2924,5
2925,6
2926,7
2927,6
2928,7
2929,6
2930,6
2931,6
2932,6
2933,5
2934,6
2935,6
2936,6
2937,6
2938,6
2939,5
2940,6
2941,6
2942,5
2943,7
2944,7
2945,6
2946,6
2947,7
2948,6
2949,5
2950,7
2951,6
2952,7
2953,6
2954,6
2955,6
2956,6
2957,5
2958,6
2959,6
2960,6
2961,6
2962,6
2963,6
2964,6
2965,6
2966,6
2967,7
2968,6
2969,5
2970,6
2971,7
2972,6
2973,6
2974,6
2975,7
2976,5
2977,7
2978,5
2979,6
2980,6
2981,6
2982,5
2983,7
2984,5
2985,6
2986,5
2987,6
2988,6
2989,7
2990,6
2991,6
2992,5
2993,7
2994,5
2995,5
2996,6
2997,6
